|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD     23-6|SENW   23 151 101|MCK|9132|933|15|28|676|494|494|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2012_04
1|BOLKEN    24-12|NWSW   24 151 101|MCK|9617|336|2522|29|226|17|17|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_04
2|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|279|627|30|177|9|9|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_04
3|SOVIG  25-2|NWNE   25 151 101|MCK|9844|46|225|30|209|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_04
4|HANSEN 2-23|W2SE   23 151 101|MCK|15670|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2012_04
5|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|74|0|30|47|2|2|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2012_04
6|ATHENA   2-36H|SESE   36 155 92 |MTL|21408|-|-|-|15805|-|0|SLAWSON EXPLORATION COMPANY, INC.|ALGER - CONFIDENTIA|2012_04
7|ATHENA 5-36TFH|SESE   36 155 92 |MTL|22168|-|-|-|9078|-|0|SLAWSON EXPLORATION COMPANY, INC.|ALGER - CONFIDENTIA|2012_04
8|ADIX 25 1-H|NWNW   25 155 92 |MTL|17481|1896|1104|30|1821|1123|1123|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
9|ALGER STATE 16-21 1-H|SESW   9  155 92 |MTL|20373|15146|6707|24|14828|6066|5599|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
10|ANDERSON 28-33 1-H|NWNW   28 155 92 |MTL|17351|4785|2147|30|4712|3869|3869|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
11|ARVID ANDERSON 14-11 1-H|SWSE   14 155 92 |MTL|19198|5493|2927|30|5973|0|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
12|BAKKE 23 1-H|NWNW   23 155 92 |MTL|16893|981|329|28|957|41|41|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
13|BARSTAD 23-14   #1-H|SWSE   23 156 93 |MTL|20907|12247|8031|30|12202|11426|10090|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
14|BARSTAD 23-14 #2TFH|SWSE   23 156 93 |MTL|20908|8690|682|28|8762|7515|6640|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
15|BROWN 30-19 #2H|NENW   31 156 93 |MTL|20790|10455|5872|30|10632|15377|10499|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
16|BROWN 30-19 1-H|SWSE   30 156 93 |MTL|18760|2435|1560|21|2994|3280|2457|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
17|BURES 20-29 1H|NWNE   20 155 93 |MTL|19058|4439|1420|8|4196|2254|13|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
18|BURES 20-29 2H|NWNE   20 155 93 |MTL|20306|5157|2138|10|4720|4087|2380|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
19|CARKUFF 22 1-H|SESE   22 155 92 |MTL|17165|1223|690|30|1084|961|961|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
20|CHARLIE SORENSON 17-8   2H|NWNE   20 155 93 |MTL|20305|7637|3510|18|7919|6332|2178|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
21|CHARLIE SORENSON 17-8 1-H|NWNE   20 155 93 |MTL|19788|2683|10129|12|3461|2225|202|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
22|CLIFFORD BAKKE 26-35 #4H|NWNW   26 155 92 |MTL|21804|11416|4534|26|12106|8733|8723|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
23|CLIFFORD BAKKE 26-35 #2H|NENE   26 155 92 |MTL|21358|18182|5852|30|17415|13321|12106|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
24|CLIFFORD BAKKE 26-35 #3H|NENE   26 155 92 |MTL|21359|16133|5279|30|16135|11913|10650|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
25|CLIFFORD BAKKE 26-35 1-H|NENW   26 155 92 |MTL|18896|3818|4958|30|3247|30|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
26|CVANCARA 20-17 1-H|SESE   20 155 92 |MTL|17355|7011|2808|30|7026|4606|4171|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
27|DOMASKIN 30-31 1-H|NWNE   30 155 92 |MTL|19057|5859|2668|30|6181|6921|6153|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_04
