|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|AMBER ELIZABETH 36-25H|SESW    36 151 101|MCK|23615|5487|4789|16|4486|4009|4009|MUREX PETROLEUM CORPORATION|ALEXANDER - BAKKE|2013_06
1|BILL 14-23 2TFH|SWSW    11 151 101|MCK|22021|2663|6558|30|2622|3885|2193|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_06
2|BILL 14-23 1H|SWSW    11 151 101|MCK|22023|4250|5204|30|4270|6677|5197|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_06
3|PORTER  35-26 #1TFH|SESW    35 151 101|MCK|23319|4293|8912|30|4003|5072|4973|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_06
4|PORTER  35-26 #2H|SESW    35 151 101|MCK|23320|8724|8384|30|9069|9383|9044|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_06
5|SKEDSVOLD     23-6|SENW    23 151 101|MCK|9132|573|7|21|694|147|25|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2013_06
6|BOLKEN   24-12|NWSW    24 151 101|MCK|9617|329|2017|20|433|144|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2013_06
7|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2013_06
8|SOVIG  25-2|NWNE    25 151 101|MCK|9844|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2013_06
9|HANSEN 2-23|W2SE    23 151 101|MCK|15670|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2013_06
10|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2013_06
11|ALEXANDRIA    1-33-28HTF|LOT3    1  160 101|DIV|23323|4707|6890|30|4909|2579|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2013_06
12|TOMLINSON 3-1HS|LOT3    1  161 100|DIV|21888|3386|5902|30|3564|3310|0|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2013_06
13|CLIFF 12-24H-25|SWNW    24 155 92 |MTL|23905|-|-|-|7463|-|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - CONFIDENTIA|2013_06
14|IRENE 12-13H-24|SWNW    13 155 92 |MTL|24511|-|-|-|5386|-|780|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - CONFIDENTIA|2013_06
15|ERVIN 5693 11-24T|NWNW    24 156 93 |MTL|23766|-|-|-|9106|-|5575|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_06
16|KNAEBEL  5693 41-11T|SWSW    11 156 93 |MTL|24415|-|-|-|3980|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_06
17|LENI 5693 42-11B|SESW    11 156 93 |MTL|24952|-|-|-|0|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_06
18|REYNOLDS 5693 42-11T|SESW    11 156 93 |MTL|24951|-|-|-|0|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_06
19|ROSS  10-18H|SWSE    18 156 92 |MTL|18024|1064|639|18|821|558|474|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
20|ROSS  18-10H|SESE    10 156 92 |MTL|18843|969|688|30|1072|666|508|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
21|ROSS  29-1716H|NWNE    17 156 92 |MTL|19722|1654|1012|30|1324|1647|1497|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
22|ROSS  4-05H|SESE    5  156 92 |MTL|17526|1271|1011|30|1322|1115|965|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
23|ROSS 100-09H|SWSW    9  156 92 |MTL|18444|970|637|30|814|908|758|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
24|ROSS 1-09H|SWSE    9  156 92 |MTL|17950|899|0|30|854|750|600|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
25|ROSS 11-27H|SESE    27 156 92 |MTL|18062|1620|693|30|1853|1881|1679|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
26|ROSS 12-06H|SESE    6  156 92 |MTL|18118|928|682|30|840|889|739|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
27|ROSS 13-15H|SESE    15 156 92 |MTL|18819|1101|671|30|1225|1283|1134|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
28|ROSS 15-28H|SESE    28 156 92 |MTL|18763|1628|623|28|1643|1893|1759|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
29|ROSS 20-16H|NWNW    16 156 92 |MTL|16587|1131|562|30|1433|904|754|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
30|ROSS 21-04H|LOT1    4  156 92 |MTL|18310|926|814|30|893|996|846|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
31|ROSS 22-07H|SESE    7  156 92 |MTL|19358|1206|571|30|1286|942|792|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
32|ROSS 27-2728H|SESW    27 156 92 |MTL|19560|2635|728|30|2965|2810|2660|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
33|ROSS 28-1615H|NWNE    16 156 92 |MTL|20295|1496|740|30|1629|1544|1394|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
34|ROSS 30-0915H|NWNE    9  156 92 |MTL|20296|2737|2008|27|2849|1728|1593|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
35|ROSS 3-04H|LOT3    4  156 92 |MTL|17795|691|634|22|661|505|399|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
36|ROSS 31-0806H|SESW    8  156 92 |MTL|19679|3037|1617|30|2888|3205|3058|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
37|ROSS 32-1707H|SESW    17 156 92 |MTL|19767|2609|1496|30|2375|2470|2321|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
38|ROSS 33-0434H|SESW    4  156 92 |MTL|19793|2654|1921|30|2868|2316|2166|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
39|ROSS 34-0533H|SESW    5  156 92 |MTL|19794|2345|1462|30|2270|2121|1971|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
40|ROSS 35-0331H|SESE    3  156 92 |MTL|19854|1953|1744|30|1806|1695|1545|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
41|ROSS 36-1707H|SWSW    17 156 92 |MTL|22354|3628|1728|22|3722|3210|3102|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
42|ROSS 5-08H|SWSE    8  156 92 |MTL|17531|1350|921|26|1305|997|869|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
43|ROSS 7-17H|NWNW    17 156 92 |MTL|16586|832|761|30|878|957|807|EOG RESOURCES, INC.|ALGER - BAKKE|2013_06
44|ANDERSON      11-13H|NWNW    13 155 92 |MTL|18647|2570|1978|19|2114|434|145|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2013_06
45|BAKKE  11-24H|NWNW    24 155 92 |MTL|17359|3685|1232|28|3284|835|576|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2013_06
46|CLIFFORD     14-24H-25|SWSW    24 155 92 |MTL|20514|4546|1057|30|4387|2759|2327|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2013_06
47|EMIL 14-13H-24|SWSW    13 155 92 |MTL|22122|2915|1047|30|2977|1204|988|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2013_06
48|EN-ABRAHAMSON-155-93- 3019H-1|SWSE    30 155 93 |MTL|18838|2590|1352|29|2586|2692|2677|HESS CORPORATION|ALGER - BAKKE|2013_06
49|EN-ABRAHAMSON-155-93- 3019H-2|SWSE    30 155 93 |MTL|18839|2456|1311|30|2456|2499|2485|HESS CORPORATION|ALGER - BAKKE|2013_06
50|EN-ABRAHAMSON-155-93- 3019H-3|SWSE    30 155 93 |MTL|18840|3554|1726|30|3539|4363|4343|HESS CORPORATION|ALGER - BAKKE|2013_06
51|EN-CVANCARA 155-93-1522H-2|NENW    15 155 93 |MTL|24004|8395|4474|30|8404|8728|8581|HESS CORPORATION|ALGER - BAKKE|2013_06
52|EN-CVANCARA 155-93-1522H-3|NENW    15 155 93 |MTL|24003|8766|5181|30|8794|8414|8261|HESS CORPORATION|ALGER - BAKKE|2013_06
53|EN-CVANCARA-155-93- 1522H-1|NENW    15 155 93 |MTL|17389|1212|675|30|1205|1211|1190|HESS CORPORATION|ALGER - BAKKE|2013_06
54|EN-DOBROVOLNY-155-93- 2128H-1|NWNE    21 155 93 |MTL|18405|1106|641|30|1097|1244|1225|HESS CORPORATION|ALGER - BAKKE|2013_06
55|EN-DOBROVOLNY-155-93- 2128H-2|NENW    21 155 93 |MTL|22769|6629|3507|30|6616|6816|6700|HESS CORPORATION|ALGER - BAKKE|2013_06
56|EN-DOBROVOLNY-155-93- 2128H-3|NENW    21 155 93 |MTL|22770|4742|2328|30|4740|7071|6988|HESS CORPORATION|ALGER - BAKKE|2013_06
57|EN-HYNEK-155-93- 0112H-1|NENW    1  155 93 |MTL|17378|652|528|30|656|420|420|HESS CORPORATION|ALGER - BAKKE|2013_06
